Timestamp,Asset_ID,Asset_Model,Asset_Type,Location,uplink,L1_Numeric_Val,L2_Error_Frames,MAC_Table_Count,Link_Flaps,RSSI,SNR,L3_Latency_ms,DPI_Latency_ms,L7_App_Response_ms,Protocol_Conversion_Time,Env_Temp_C,RF_Noise_dBm,Scenario_Type
2025-12-08 11:18:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,2,1,0,0,-73,10,21.8,0,82.4,0,27.6,-76,Normal
2025-12-08 11:20:26,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,3,61,238,0,0,0,77.3,28,176.6,0,24.9,-65,RF_Interference
2025-12-08 11:21:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,2,5,0,0,0,0,14.4,0,73.7,0,42.7,-78,Normal
2025-12-08 11:23:26,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,2,8,0,0,0,0,14.3,0,57.8,0,42.3,-91,Normal
2025-12-08 11:24:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,1,9,0,0,-54,22,8.3,0,54.9,0,20.3,-76,Normal
2025-12-08 11:26:26,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,2,8,0,0,-52,39,19.6,0,86.2,0,34.2,-91,Normal
2025-12-08 11:27:56,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,0,3,0,0,0,0,18.4,0,60.3,0,32.2,-94,Normal
2025-12-08 11:29:26,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,2,0,0,0,0,0,11.5,0,68.0,0,31.7,-75,Normal
2025-12-08 11:30:56,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,3,5,0,0,0,0,8.5,0,76.4,43,26.8,-77,Normal
2025-12-08 11:32:26,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,2,3,0,0,0,0,15.3,0,61.5,42,40.9,-88,Normal
2025-12-08 11:33:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,53,27,0,0,-70,11,21.9,0,112.5,0,82.7,-81,Heat_Wave
2025-12-08 11:35:26,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,1,7,0,0,0,0,18.2,0,54.0,0,24.7,-92,Normal
2025-12-08 11:36:56,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,73,10,0,4,0,0,40.0,0,72.2,0,74.6,-75,Heat_Wave
2025-12-08 11:38:26,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,0,5,0,0,0,0,7.9,0,34.0,0,34.8,-77,Normal
2025-12-08 11:39:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,4,6,345,0,0,0,9.3,29,84.2,0,30.1,-93,Normal
2025-12-08 11:41:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,2,1,0,0,0,0,21.4,0,41.6,0,25.5,-77,Normal
2025-12-08 11:42:56,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,3,9,0,0,0,0,16.8,0,42.2,0,24.2,-76,Normal
2025-12-08 11:44:26,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,2,9,0,0,-62,12,21.5,0,67.0,0,20.4,-74,Normal
2025-12-08 11:45:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,0,7,457,0,0,0,7.4,25,63.3,0,35.4,-71,Normal
2025-12-08 11:47:26,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,4,6,0,0,0,0,15.4,0,56.5,22,20.0,-82,Normal
2025-12-08 11:48:56,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,4,7,0,0,0,0,12.0,0,74.3,0,25.7,-83,Normal
2025-12-08 11:50:26,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,2,138,0,0,0,0,93.5,0,239.2,0,34.4,-71,DDoS_Attack
2025-12-08 11:51:56,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,3,7,0,0,0,0,15.5,0,72.2,44,24.7,-77,Normal
2025-12-08 11:53:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,2,1,0,0,0,0,18.0,0,44.2,0,40.1,-82,Normal
2025-12-08 11:54:56,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,3,9,0,0,0,0,20.1,0,54.8,0,34.1,-83,Normal
2025-12-08 11:56:26,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,2,4,0,0,0,0,16.6,0,74.8,0,24.5,-86,Normal
2025-12-08 11:57:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,91,23,0,0,-50,31,36.0,0,84.2,0,82.1,-81,Heat_Wave
2025-12-08 11:59:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,4,6,226,0,0,0,12.8,30,26.7,0,39.7,-90,Normal
2025-12-08 12:00:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,3,113,0,0,0,0,77.1,0,194.3,0,31.8,-87,DDoS_Attack
2025-12-08 12:02:26,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,35,10,0,0,-74,10,48.4,0,133.4,0,56.0,-76,Progressive_Wear
2025-12-08 12:03:56,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,4,9,0,0,0,0,10.7,0,27.4,0,20.3,-79,Normal
2025-12-08 12:05:26,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,3,6,0,0,0,0,9.8,0,33.9,30,37.5,-84,Normal
2025-12-08 12:06:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,32,12,0,2,0,0,20.5,0,112.5,0,61.7,-79,Progressive_Wear
2025-12-08 12:08:26,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,2,5,0,0,0,0,24.3,0,48.8,0,38.2,-84,Normal
2025-12-08 12:09:56,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,28,5,0,0,0,0,32.2,0,93.6,37,56.8,-90,Progressive_Wear
2025-12-08 12:11:26,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,4,9,0,0,0,0,21.3,0,79.6,48,43.7,-78,Normal
2025-12-08 12:12:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,3,9,0,0,-54,27,14.2,0,62.3,0,39.2,-81,Normal
2025-12-08 12:14:26,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,1,7,0,0,0,0,18.5,0,43.0,0,26.4,-88,Normal
2025-12-08 12:15:56,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,2,7,0,0,0,0,10.0,0,30.6,0,28.8,-87,Normal
2025-12-08 12:17:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,75,9,0,0,0,0,25.6,0,152.2,0,71.8,-85,Heat_Wave
2025-12-08 12:18:56,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,4,1,0,0,0,0,9.0,0,68.6,0,38.7,-72,Normal
2025-12-08 12:20:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,4,8,0,0,0,0,8.1,0,30.4,0,25.7,-84,Normal
2025-12-08 12:21:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,3,7,0,0,0,0,24.2,0,83.0,0,36.6,-78,Normal
2025-12-08 12:23:26,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,4,8,0,0,0,0,14.8,0,86.5,0,32.3,-87,Normal
2025-12-08 12:24:56,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,2,0,0,0,0,0,13.5,0,89.8,22,25.6,-70,Normal
2025-12-08 12:26:26,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,3,4,0,0,0,0,19.0,0,63.1,20,41.5,-92,Normal
2025-12-08 12:27:56,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,0,3,0,0,0,0,8.7,0,40.1,0,29.5,-87,Normal
2025-12-08 12:29:26,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,1,4,0,0,0,0,13.4,0,71.8,0,35.3,-89,Normal
2025-12-08 12:30:56,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,0,36,0,0,0,0,49.0,0,185.9,0,27.0,-47,RF_Interference
2025-12-08 12:32:26,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,2,3,0,0,0,0,21.0,0,74.8,0,25.9,-91,Normal
2025-12-08 12:33:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,2,249,0,0,-59,16,103.7,0,274.9,0,24.4,-75,DDoS_Attack
2025-12-08 12:35:26,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,1,6,0,0,0,0,9.3,0,39.9,0,34.2,-94,Normal
2025-12-08 12:36:56,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,1,3,0,0,0,0,16.1,0,76.6,0,31.2,-78,Normal
2025-12-08 12:38:26,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,4,9,0,0,0,0,16.5,0,67.2,0,23.0,-89,Normal
2025-12-08 12:39:56,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,1,6,0,0,0,0,20.5,0,64.5,25,39.5,-80,Normal
2025-12-08 12:41:26,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,4,8,0,0,-50,25,23.6,0,57.1,0,31.6,-75,Normal
2025-12-08 12:42:56,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,0,1,0,0,0,0,11.3,0,76.0,37,41.2,-88,Normal
2025-12-08 12:44:26,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,2,8,0,0,0,0,20.0,0,75.7,48,26.8,-84,Normal
2025-12-08 12:45:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,0,2,0,0,-45,42,19.9,0,75.0,0,41.4,-87,Normal
2025-12-08 12:47:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,0,8,480,0,0,0,5.5,22,54.1,0,22.6,-94,Normal
2025-12-08 12:48:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,0,9,0,0,0,0,11.2,0,40.4,0,35.5,-83,Normal
2025-12-08 12:50:26,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,2,1,0,0,0,0,18.3,0,80.8,0,23.2,-94,Normal
2025-12-08 12:51:56,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,4,76,0,0,0,0,70.0,0,184.8,0,31.7,-48,RF_Interference
2025-12-08 12:53:26,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,3,8,422,0,0,0,17.8,27,47.5,0,31.4,-79,Normal
2025-12-08 12:54:56,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,0,3,0,0,0,0,10.2,0,43.3,0,25.7,-82,Normal
2025-12-08 12:56:26,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,0,2,0,0,0,0,5.2,0,77.9,0,39.0,-78,Normal
2025-12-08 12:57:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,2,2,0,0,0,0,20.9,0,63.3,0,20.2,-88,Normal
2025-12-08 12:59:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,1,1,399,0,0,0,9.4,12,50.0,0,34.0,-83,Normal
2025-12-08 13:00:56,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,3,6,339,0,0,0,18.0,27,77.5,0,40.0,-86,Normal
2025-12-08 13:02:26,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,0,1,0,0,-56,25,14.1,0,69.0,0,21.7,-81,Normal
2025-12-08 13:03:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,0,5,0,0,-72,18,10.6,0,32.8,0,20.5,-90,Normal
2025-12-08 13:05:26,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,48,17,0,0,-62,23,24.3,0,142.1,0,69.7,-85,Heat_Wave
2025-12-08 13:06:56,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,1,8,0,0,0,0,6.1,0,69.5,0,39.8,-91,Normal
2025-12-08 13:08:26,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,4,2,0,0,0,0,21.6,0,38.1,0,24.5,-83,Normal
2025-12-08 13:09:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,101,11,0,0,0,0,21.0,0,134.0,0,72.7,-94,Heat_Wave
2025-12-08 13:11:26,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,2,6,0,0,0,0,23.7,0,41.4,0,44.6,-86,Normal
2025-12-08 13:12:56,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,2,2,0,0,0,0,11.0,0,47.1,0,43.4,-75,Normal
2025-12-08 13:14:26,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,0,61,0,0,0,0,51.4,0,164.2,0,25.4,-55,RF_Interference
2025-12-08 13:15:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,37,24,0,0,-53,27,32.9,0,103.5,0,65.2,-80,Heat_Wave
2025-12-08 13:17:26,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,3,3,0,0,0,0,17.5,0,32.4,0,32.5,-71,Normal
2025-12-08 13:18:56,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,0,4,0,0,0,0,24.6,0,79.6,0,33.4,-85,Normal
2025-12-08 13:20:26,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,3,0,0,0,0,0,12.2,0,34.2,0,42.3,-83,Normal
2025-12-08 13:21:56,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,1,6,0,0,0,0,16.3,0,60.8,0,30.9,-89,Normal
2025-12-08 13:23:26,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,90,27,0,7,0,0,17.1,0,74.0,0,70.5,-90,Heat_Wave
2025-12-08 13:24:56,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,2,216,0,0,0,0,90.2,0,197.9,0,33.5,-79,DDoS_Attack
2025-12-08 13:26:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,1,0,0,0,0,0,21.4,0,42.1,0,35.5,-78,Normal
2025-12-08 13:27:56,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,3,3,0,0,0,0,11.4,0,31.5,0,33.8,-75,Normal
2025-12-08 13:29:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,0,8,0,0,0,0,7.1,0,35.0,0,40.9,-89,Normal
2025-12-08 13:30:56,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,3,5,0,0,0,0,16.8,0,31.3,0,40.9,-73,Normal
2025-12-08 13:32:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,4,2,451,0,0,0,14.4,30,30.8,0,21.8,-93,Normal
2025-12-08 13:33:56,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,102,24,0,0,0,0,39.7,0,122.5,87,82.8,-94,Heat_Wave
2025-12-08 13:35:26,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,4,9,0,0,0,0,7.0,0,37.4,0,27.6,-92,Normal
2025-12-08 13:36:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,1,6,0,0,-58,32,20.0,0,54.9,0,33.2,-90,Normal
2025-12-08 13:38:26,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,86,22,0,6,0,0,20.0,0,78.0,0,76.5,-92,Heat_Wave
2025-12-08 13:39:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,2,5,0,0,-47,37,11.3,0,85.2,0,36.4,-84,Normal
2025-12-08 13:41:26,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,3,223,0,0,0,0,113.9,0,239.0,0,30.3,-85,DDoS_Attack
2025-12-08 13:42:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,1,4,0,0,0,0,5.0,0,24.6,0,38.6,-83,Normal
2025-12-08 13:44:26,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,4,3,0,0,0,0,24.7,0,45.2,0,32.9,-86,Normal
2025-12-08 13:45:56,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,3,2,0,0,0,0,15.2,0,61.8,0,40.5,-78,Normal
2025-12-08 13:47:26,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,1,1,0,0,0,0,22.8,0,57.2,36,20.9,-84,Normal
2025-12-08 13:48:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,2,2,0,0,0,0,19.5,0,77.3,0,34.3,-93,Normal
2025-12-08 13:50:26,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,3,8,248,0,0,0,17.8,11,72.7,0,42.5,-76,Normal
2025-12-08 13:51:56,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,4,3,0,0,0,0,13.3,0,89.0,34,39.5,-82,Normal
2025-12-08 13:53:26,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,0,7,0,0,0,0,6.1,0,54.5,0,35.1,-83,Normal
2025-12-08 13:54:56,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,2,2,0,0,0,0,18.5,0,89.0,0,23.7,-94,Normal
2025-12-08 13:56:26,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,51,15,0,0,-63,10,19.4,0,93.3,0,76.5,-70,Heat_Wave
2025-12-08 13:57:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,1,0,0,0,-62,17,20.5,0,38.0,0,21.2,-79,Normal
2025-12-08 13:59:26,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,1,5,487,0,0,0,24.9,26,47.2,0,25.0,-76,Normal
2025-12-08 14:00:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,3,5,0,0,0,0,18.4,0,54.6,0,30.8,-92,Normal
2025-12-08 14:02:26,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,3,7,0,0,0,0,24.8,0,69.4,0,28.6,-90,Normal
2025-12-08 14:03:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,0,8,0,0,0,0,18.7,0,38.8,0,23.6,-89,Normal
2025-12-08 14:05:26,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,0,77,0,0,0,0,81.8,0,122.3,0,22.8,-61,RF_Interference
2025-12-08 14:06:56,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,2,149,0,0,0,0,101.8,0,279.4,0,27.6,-72,DDoS_Attack
2025-12-08 14:08:26,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,4,6,0,0,0,0,5.4,0,57.7,0,35.6,-74,Normal
2025-12-08 14:09:56,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,0,2,0,0,0,0,17.4,0,31.9,0,26.4,-73,Normal
2025-12-08 14:11:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,30,18,0,0,0,0,30.8,0,81.9,0,51.0,-74,Progressive_Wear
2025-12-08 14:12:56,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,1,49,0,0,0,0,56.6,0,156.8,0,36.2,-62,RF_Interference
2025-12-08 14:14:26,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,2,4,0,0,0,0,5.4,0,53.4,53,24.7,-73,Normal
2025-12-08 14:15:56,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,0,3,0,0,0,0,12.1,0,44.1,0,29.8,-84,Normal
2025-12-08 14:17:26,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,1,3,0,0,0,0,23.9,0,99.1,34,21.6,-95,Normal
2025-12-08 14:18:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,0,7,466,0,0,0,17.2,30,69.8,0,29.8,-74,Normal
2025-12-08 14:20:26,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,4,9,0,0,-61,24,15.8,0,40.3,0,23.8,-85,Normal
2025-12-08 14:21:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,1,1,468,0,0,0,13.6,14,66.2,0,37.1,-91,Normal
2025-12-08 14:23:26,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,2,77,0,0,0,0,58.2,0,130.0,21,27.9,-62,RF_Interference
2025-12-08 14:24:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,4,3,0,0,0,0,23.7,0,85.4,0,44.3,-72,Normal
2025-12-08 14:26:26,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,0,1,0,0,0,0,24.7,0,69.3,0,39.5,-71,Normal
2025-12-08 14:27:56,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,1,6,0,0,0,0,6.6,0,78.5,28,25.8,-84,Normal
2025-12-08 14:29:26,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,3,127,0,0,0,0,97.2,0,234.2,22,31.7,-83,DDoS_Attack
2025-12-08 14:30:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,51,15,0,0,-54,18,44.6,0,148.1,0,65.3,-72,Heat_Wave
2025-12-08 14:32:26,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,2,6,0,0,0,0,11.5,0,53.2,0,43.9,-73,Normal
2025-12-08 14:33:56,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,3,8,360,0,0,0,17.2,28,64.2,0,39.4,-83,Normal
2025-12-08 14:35:26,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,0,1,0,0,0,0,21.5,0,43.8,35,37.6,-81,Normal
2025-12-08 14:36:56,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,0,3,0,0,0,0,17.6,0,43.2,38,44.6,-71,Normal
2025-12-08 14:38:26,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,4,4,0,0,-66,16,17.3,0,32.0,0,27.6,-82,Normal
2025-12-08 14:39:56,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,3,34,0,0,0,0,29.0,0,188.6,54,31.6,-49,RF_Interference
2025-12-08 14:41:26,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,0,4,303,0,0,0,6.8,20,64.9,0,28.1,-81,Normal
2025-12-08 14:42:56,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,56,7,0,0,0,0,34.0,0,75.5,0,79.4,-81,Heat_Wave
2025-12-08 14:44:26,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,2,9,0,0,0,0,16.0,0,30.6,0,39.8,-83,Normal
2025-12-08 14:45:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,3,37,274,0,0,0,51.9,11,147.9,0,34.1,-60,RF_Interference
2025-12-08 14:47:26,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,71,9,0,4,0,0,15.1,0,134.1,0,84.2,-89,Heat_Wave
2025-12-08 14:48:56,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,2,0,0,0,0,0,9.8,0,60.2,0,41.4,-80,Normal
2025-12-08 14:50:26,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,3,0,0,0,-67,11,17.4,0,62.2,0,31.0,-78,Normal
2025-12-08 14:51:56,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,0,3,0,0,0,0,22.1,0,71.0,0,24.6,-91,Normal
2025-12-08 14:53:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,0,1,0,0,0,0,8.2,0,41.2,0,28.3,-90,Normal
2025-12-08 14:54:56,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,3,1,0,0,0,0,20.0,0,51.6,0,34.9,-81,Normal
2025-12-08 14:56:26,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,1,3,0,0,0,0,20.2,0,80.7,0,27.5,-93,Normal
2025-12-08 14:57:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,3,2,0,0,0,0,13.3,0,39.2,0,23.4,-79,Normal
2025-12-08 14:59:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,3,6,244,0,0,0,19.5,29,85.8,0,22.7,-80,Normal
2025-12-08 15:00:56,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,1,5,0,0,0,0,12.1,0,33.9,0,35.2,-76,Normal
2025-12-08 15:02:26,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,2,8,0,0,0,0,9.7,0,51.9,32,38.2,-76,Normal
